person,seed,controller,scenario,relapsed,relapse_day,success,zero_day,mean_excess_w,peak_week_excess_w,puffs_ratio_first12w,dose_per_day_first12w,pred_err_first2w,pred_err_weeks7to10,pred_err_last4w
Karim,2,codex_rules,routine_change,0,,1,161,-0.21985639806759977,0.15554558525043596,0.8705536239636267,0.13137195413511743,nan,nan,nan
Karim,0,codex_rules,model_mismatch,1,14,0,,0.26598254938793386,0.3191104381847163,1.1466304347826086,0.26221423633242086,nan,nan,nan
Karim,1,codex_rules,model_mismatch,0,,1,161,-0.05464739096875047,0.3160298745776817,1.0945926143024618,0.1555133631460823,nan,nan,nan
Karim,2,codex_rules,model_mismatch,0,,1,161,-0.10872215636696317,0.23738957509931433,1.0260727479397556,0.14573176477227026,nan,nan,nan
Karim,0,habit_only,stable,0,,1,161,-0.04570829133732835,0.05995129840667361,0.9913490132468235,0.48397216556124145,nan,nan,nan
Karim,1,habit_only,stable,0,,1,161,-0.03494135973106402,0.09185892352763579,1.0813884785819792,0.4866068403944424,nan,nan,nan
Karim,2,habit_only,stable,0,,1,161,-0.1743707492938367,-0.05605127273089091,0.9664348756351967,0.4666834487436765,nan,nan,nan
Karim,0,habit_only,routine_change,0,,1,161,-0.06755502286927133,0.05995129840667361,0.922411462557448,0.4712946047596873,nan,nan,nan
Karim,1,habit_only,routine_change,0,,1,161,-0.04957446055990783,0.09185892352763579,0.9818316100443131,0.4741264247010295,nan,nan,nan
Karim,2,habit_only,routine_change,0,,1,161,-0.18991966934252108,-0.05605127273089091,0.875501470981546,0.44784641493793015,nan,nan,nan
Karim,0,habit_only,model_mismatch,1,49,0,,0.06830964579647957,0.08447637026800657,0.9898532608695653,0.6192715134008174,nan,nan,nan
Karim,1,habit_only,model_mismatch,0,,1,161,-0.021374668733415574,0.07595685186047062,1.0704132473622507,0.4896281657758861,nan,nan,nan
Karim,2,habit_only,model_mismatch,0,,1,161,-0.07526600376501169,0.04704833307812232,1.0296959363455527,0.4831954599361722,nan,nan,nan
Karim,0,nn_frozen,stable,0,,1,161,-0.043130419446509645,0.05953675269429636,0.9910110840767774,0.49233804976739987,0.3818869823539292,0.45599286498352554,0.5355458345001227
Karim,1,nn_frozen,stable,0,,1,161,-0.032476176392204625,0.09362888158219033,1.0779911373707531,0.49644129326673087,0.478539332145928,0.4517446314961728,0.4508608672491854
Karim,2,nn_frozen,stable,0,,1,161,-0.16633675385686125,-0.05616696524851233,0.9667023268253544,0.48114914134955816,0.47966666189431856,0.46966200980463757,0.4826352397556658
Karim,0,nn_frozen,routine_change,0,,1,161,-0.06389507826510593,0.05953675269429636,0.9225466342254663,0.47425375388798635,0.3818869823539292,0.5800639352613233,0.6440978394941835
Karim,1,nn_frozen,routine_change,0,,1,161,-0.04749774270032582,0.09362888158219033,0.9826440177252583,0.4773444619751397,0.478539332145928,0.5666244129039439,0.543712652551666
Karim,2,nn_frozen,routine_change,0,,1,161,-0.18133127676785352,-0.05616696524851233,0.8757689221717037,0.4548893000177102,0.47966666189431856,0.7159504803220419,0.609801089014777
Karim,0,nn_frozen,model_mismatch,0,,1,161,-0.012405894118578585,0.08130541420383222,0.9983016304347827,0.4916933967764023,0.4395943246543528,0.49790870677871185,0.5495975636165767
Karim,1,nn_frozen,model_mismatch,0,,1,161,-0.02512639430654221,0.07275399693138218,1.070339976553341,0.4983543972410564,0.45111914240648393,0.47175993096717495,0.5262242698067033
Karim,2,nn_frozen,model_mismatch,0,,1,161,-0.07173360198660447,0.04376042229041532,1.037936913895993,0.49790273153932546,0.5443420177820762,0.4317645238730122,0.42939579450129006
Karim,0,nn_adaptive,stable,0,,1,161,-0.045693483281810776,0.06055945235096562,0.9921600432549338,0.4972665665928737,0.4640228867272716,0.5107607408446203,0.5457050000587483
Karim,1,nn_adaptive,stable,0,,1,161,-0.027190488980550785,0.09615241952387828,1.0827917282127029,0.4937508806880862,0.540630204396212,0.4438792021146237,0.4822904597636644
Karim,2,nn_adaptive,stable,0,,1,161,-0.16845213435573136,-0.05519741928696607,0.963960952126237,0.4820902874304387,0.5543822469695164,0.4911088870381935,0.4291680457729502
